Modification ID,Product ID,Creation Time,Creator ID,Last Modified Time,Last Modified By ID
3061,PID3060,2021/9/13 14:34,15,2022/8/10 17:36,35
3062,PID3061,2020/6/3 15:01,50,2021/10/10 13:13,84
3063,PID3062,2020/1/25 10:23,30,2021/5/12 23:04,86
3064,PID3063,2020/8/6 7:04,11,2020/1/21 7:58,31
3065,PID3064,2020/12/3 9:43,52,2021/7/21 3:23,60
3066,PID3065,2022/1/20 6:32,54,2020/5/18 16:49,36
3067,PID3066,2021/11/5 8:16,7,2020/5/8 9:05,27
3068,PID3067,2021/3/16 21:39,14,2020/4/25 20:40,80
3069,PID3068,2023/9/18 23:09,77,2022/4/8 17:08,11
3070,PID3069,2023/8/7 2:10,100,2020/8/10 23:42,89
3071,PID3070,2022/9/24 6:17,1,2022/2/9 15:49,82
3072,PID3071,2020/12/27 22:05,91,2020/8/21 12:48,99
3073,PID3072,2023/4/13 15:40,15,2021/12/8 16:15,16
3074,PID3073,2022/10/2 20:07,50,2021/3/29 9:35,23
3075,PID3074,2022/3/15 8:41,2,2020/9/6 17:33,18
3076,PID3075,2021/7/13 8:44,3,2021/10/27 11:15,62
3077,PID3076,2020/12/24 18:18,51,2021/4/15 3:47,96
3078,PID3077,2020/11/1 12:11,3,2022/11/19 14:25,24
3079,PID3078,2021/8/18 1:36,82,2021/2/11 20:37,89
3080,PID3079,2023/2/8 11:02,60,2020/2/16 1:54,8
3081,PID3080,2022/10/25 2:45,50,2020/7/31 21:21,89
3082,PID3081,2020/2/22 13:55,80,2021/5/16 11:39,57
3083,PID3082,2023/6/20 8:05,53,2020/12/28 11:53,93
3084,PID3083,2020/11/29 9:11,69,2021/10/31 9:31,88
3085,PID3084,2021/3/11 1:58,80,2021/1/2 11:42,9
3086,PID3085,2022/9/2 3:08,16,2020/9/22 8:21,20
3087,PID3086,2023/8/4 14:05,58,2023/2/2 19:28,95
3088,PID3087,2021/6/3 23:56,86,2021/1/29 15:47,27
3089,PID3088,2021/7/11 0:10,18,2021/12/15 6:07,98
3090,PID3089,2023/4/29 13:13,32,2020/2/5 20:10,31
3091,PID3090,2022/9/1 6:20,33,2023/7/1 6:53,90
3092,PID3091,2023/9/14 8:14,54,2020/11/12 19:25,86
3093,PID3092,2021/4/9 3:32,88,2022/3/25 4:46,5
3094,PID3093,2022/4/4 3:34,69,2022/12/14 12:34,95
3095,PID3094,2022/11/20 10:16,54,2020/10/22 15:07,99
3096,PID3095,2020/7/6 3:24,100,2021/10/25 16:49,5
3097,PID3096,2023/8/29 5:30,29,2020/8/5 6:52,72
3098,PID3097,2023/5/26 3:01,15,2022/5/4 11:45,97
3099,PID3098,2022/3/16 14:49,8,2021/5/11 18:15,40
3100,PID3099,2020/9/15 9:31,74,2022/12/25 15:58,1
3101,PID3100,2020/5/31 3:14,80,2022/8/12 20:45,89
3102,PID3101,2021/11/27 17:49,45,2022/3/19 18:35,14
3103,PID3102,2021/2/23 0:15,46,2020/5/3 1:43,60
3104,PID3103,2022/4/1 8:00,57,2021/1/1 17:55,21
3105,PID3104,2021/4/4 8:28,19,2020/9/5 5:20,58
3106,PID3105,2021/11/27 5:43,27,2021/9/14 4:11,72
3107,PID3106,2022/5/20 3:53,7,2022/3/27 4:45,40
3108,PID3107,2020/7/15 18:10,61,2023/11/21 18:56,90
3109,PID3108,2022/4/1 17:55,94,2023/7/15 21:09,33
3110,PID3109,2023/10/22 2:31,80,2021/5/31 17:06,51
3111,PID3110,2023/10/21 2:49,89,2023/8/3 1:01,14
3112,PID3111,2023/2/27 22:46,82,2023/1/8 3:57,52
3113,PID3112,2022/5/7 21:32,11,2023/3/9 21:39,23
3114,PID3113,2020/5/28 5:15,9,2023/7/17 6:44,91
3115,PID3114,2020/6/26 14:52,39,2023/5/31 19:17,40
3116,PID3115,2022/4/4 20:27,61,2021/9/15 13:52,18
3117,PID3116,2020/7/26 12:26,30,2023/12/25 11:47,72
3118,PID3117,2022/9/3 10:34,56,2020/10/26 22:32,71
3119,PID3118,2020/5/28 20:47,78,2020/2/18 21:14,27
3120,PID3119,2021/11/26 14:47,81,2022/11/26 12:31,20
3121,PID3120,2022/8/9 7:49,86,2020/1/28 20:58,94
3122,PID3121,2022/2/20 14:12,82,2021/7/22 17:19,8
3123,PID3122,2022/10/16 14:34,68,2021/2/15 6:04,50
3124,PID3123,2022/1/3 8:58,39,2020/2/29 19:49,100
3125,PID3124,2022/6/28 20:26,48,2020/8/4 2:08,86
3126,PID3125,2020/1/10 15:57,10,2023/12/27 16:22,11
3127,PID3126,2023/10/10 20:41,79,2022/12/1 23:14,6
3128,PID3127,2022/9/9 11:13,28,2021/6/17 12:07,20
3129,PID3128,2021/10/16 0:25,12,2021/8/18 5:16,44
3130,PID3129,2020/8/3 5:09,14,2022/2/20 13:27,88
3131,PID3130,2020/12/31 5:49,59,2022/10/21 2:56,24
3132,PID3131,2021/5/22 3:40,98,2020/11/19 13:31,50
3133,PID3132,2020/11/7 10:20,56,2023/3/17 19:04,35
3134,PID3133,2023/3/21 23:10,25,2021/4/18 9:47,82
3135,PID3134,2021/5/18 2:02,11,2023/7/7 23:30,22
3136,PID3135,2021/12/11 18:37,54,2021/3/23 20:36,20
3137,PID3136,2021/9/23 3:49,3,2020/5/27 14:51,41
3138,PID3137,2022/11/6 7:04,34,2020/1/19 17:41,100
3139,PID3138,2020/1/4 11:49,25,2021/11/19 10:14,49
3140,PID3139,2020/3/13 20:20,65,2023/1/31 20:39,5
3141,PID3140,2021/4/7 16:03,86,2020/7/8 23:40,81
3142,PID3141,2023/3/13 5:47,49,2023/12/26 2:49,65
3143,PID3142,2021/4/17 9:20,55,2022/2/6 11:15,44
3144,PID3143,2022/6/15 20:32,35,2022/7/21 7:41,72
3145,PID3144,2023/2/21 3:31,65,2021/2/27 13:28,78
3146,PID3145,2023/11/24 18:44,41,2022/9/22 22:13,60
3147,PID3146,2020/4/30 4:34,32,2021/1/6 16:01,85
3148,PID3147,2023/9/1 14:12,6,2023/5/14 11:37,6
3149,PID3148,2020/12/14 20:34,70,2020/5/28 7:23,63
3150,PID3149,2022/7/1 23:03,27,2020/5/21 8:01,26
3151,PID3150,2021/12/16 10:58,88,2022/11/4 10:05,79
3152,PID3151,2021/2/11 15:50,47,2023/12/6 15:51,13
3153,PID3152,2021/1/30 11:08,63,2022/9/17 6:08,6
3154,PID3153,2020/4/23 18:51,89,2023/3/10 21:52,43
3155,PID3154,2021/6/5 10:10,23,2023/1/6 4:16,91
3156,PID3155,2022/5/12 19:01,24,2022/2/26 11:14,66
3157,PID3156,2020/6/23 17:55,52,2022/8/30 17:14,49
3158,PID3157,2021/9/27 19:48,50,2021/1/31 15:42,93
3159,PID3158,2022/6/12 2:37,63,2023/9/1 10:48,72
3160,PID3159,2023/9/25 5:25,24,2023/9/2 18:39,63
3161,PID3160,2021/5/27 19:58,34,2023/6/25 8:19,91
3162,PID3161,2021/3/3 22:30,99,2022/5/25 2:36,37
3163,PID3162,2023/12/31 13:21,46,2023/12/2 6:57,54
3164,PID3163,2020/1/10 15:03,46,2022/11/21 13:36,93
3165,PID3164,2023/2/7 10:05,81,2021/2/8 19:20,28
3166,PID3165,2023/5/12 4:22,79,2021/6/30 18:44,55
3167,PID3166,2023/6/15 7:04,53,2021/9/25 9:37,40
3168,PID3167,2022/12/26 5:43,62,2020/2/28 14:58,14
3169,PID3168,2021/12/23 8:14,37,2022/10/18 3:31,72
3170,PID3169,2020/10/19 22:08,15,2020/1/24 2:14,95
3171,PID3170,2021/6/6 20:51,52,2022/8/23 4:39,30
3172,PID3171,2021/12/2 4:56,4,2020/9/30 22:53,89
3173,PID3172,2022/12/31 4:53,18,2022/9/20 17:53,21
3174,PID3173,2021/4/9 22:37,38,2021/1/3 14:00,98
3175,PID3174,2022/11/26 5:06,45,2022/1/3 7:36,39
3176,PID3175,2022/7/28 2:58,100,2021/5/28 15:28,4
3177,PID3176,2020/3/10 16:20,7,2022/4/4 20:01,58
3178,PID3177,2021/8/8 1:35,79,2020/10/27 12:24,66
3179,PID3178,2021/8/13 7:29,18,2021/4/9 5:30,69
3180,PID3179,2022/8/31 11:46,49,2020/4/30 20:07,36
3181,PID3180,2022/3/21 6:26,88,2022/7/12 19:28,58
3182,PID3181,2022/2/9 8:14,82,2023/3/16 18:51,73
3183,PID3182,2023/2/19 23:27,51,2023/6/20 20:07,58
3184,PID3183,2022/3/5 13:50,14,2020/7/17 3:11,75
3185,PID3184,2020/11/26 16:47,2,2020/5/29 18:21,13
3186,PID3185,2020/10/12 14:44,96,2023/12/15 20:29,46
3187,PID3186,2020/3/3 22:53,81,2020/2/22 19:35,63
3188,PID3187,2021/3/10 7:19,77,2022/12/12 9:29,27
3189,PID3188,2020/10/8 2:39,92,2020/9/4 8:44,57
3190,PID3189,2022/6/19 4:33,82,2023/11/30 11:14,55
3191,PID3190,2022/5/3 21:15,56,2020/11/18 16:36,83
3192,PID3191,2021/1/6 0:50,51,2023/11/30 12:24,97
3193,PID3192,2020/8/9 1:30,21,2022/9/17 23:28,48
3194,PID3193,2020/6/9 1:40,30,2023/8/13 5:00,31
3195,PID3194,2021/11/16 9:31,84,2020/9/8 10:00,94
3196,PID3195,2022/10/3 20:37,28,2021/8/16 10:32,73
3197,PID3196,2020/3/16 13:15,53,2022/3/22 19:50,4
3198,PID3197,2020/3/13 8:50,55,2022/6/23 0:12,59
3199,PID3198,2020/11/25 9:05,69,2023/5/15 7:48,82
3200,PID3199,2022/11/23 9:22,42,2020/10/4 0:05,96
3201,PID3200,2021/11/5 23:17,23,2022/2/21 3:37,49
3202,PID3201,2020/8/17 6:26,68,2023/9/6 17:46,30
3203,PID3202,2021/8/21 5:24,18,2021/10/2 11:45,3
3204,PID3203,2023/12/7 5:27,76,2020/2/5 23:09,47
3205,PID3204,2020/7/6 12:27,61,2022/8/25 6:45,78
3206,PID3205,2021/10/23 8:43,54,2022/3/19 12:13,63
3207,PID3206,2023/10/30 3:01,36,2023/11/26 12:45,44
3208,PID3207,2022/12/3 23:59,92,2023/6/8 8:11,66
3209,PID3208,2022/4/12 19:51,45,2020/7/10 16:15,17
3210,PID3209,2021/12/24 9:04,92,2021/12/10 5:09,93
3211,PID3210,2023/5/28 4:42,70,2021/4/17 13:46,40
3212,PID3211,2023/12/28 16:21,79,2023/12/21 11:50,91
3213,PID3212,2023/3/12 0:19,95,2020/12/31 5:22,10
3214,PID3213,2020/12/23 5:37,43,2021/10/8 18:29,87
3215,PID3214,2023/10/2 0:36,76,2021/3/4 2:45,25
3216,PID3215,2021/6/8 18:08,71,2023/5/28 16:46,92
3217,PID3216,2023/5/2 6:56,33,2020/5/12 1:15,53
3218,PID3217,2020/10/4 1:47,96,2021/3/16 12:59,86
3219,PID3218,2021/3/4 22:37,33,2023/3/29 15:45,53
3220,PID3219,2022/6/23 12:58,85,2020/2/4 18:41,43
3221,PID3220,2020/3/2 13:55,93,2020/1/28 19:51,26
3222,PID3221,2021/11/25 2:24,10,2022/2/3 1:39,27
3223,PID3222,2021/8/28 11:01,77,2022/8/28 7:47,11
3224,PID3223,2021/2/7 17:44,7,2022/10/19 22:40,80
3225,PID3224,2020/9/6 15:05,6,2021/2/4 1:29,54
3226,PID3225,2023/10/26 11:53,46,2022/9/2 5:22,81
3227,PID3226,2020/7/8 12:09,23,2023/4/2 10:41,54
3228,PID3227,2020/8/2 5:59,56,2023/4/3 23:45,82
3229,PID3228,2020/2/7 9:45,8,2021/5/1 16:04,82
3230,PID3229,2023/9/22 5:39,12,2021/7/8 18:54,78
3231,PID3230,2023/9/29 2:45,25,2020/2/24 6:46,54
3232,PID3231,2022/2/22 19:51,38,2021/2/7 1:43,75
3233,PID3232,2021/7/24 14:08,5,2023/8/27 23:17,75
3234,PID3233,2022/5/22 13:11,50,2023/7/11 14:07,4
3235,PID3234,2023/9/19 18:57,1,2021/4/28 6:42,88
3236,PID3235,2021/12/7 22:29,35,2021/5/14 4:14,93
3237,PID3236,2022/7/12 4:29,30,2021/10/25 8:01,8
3238,PID3237,2023/5/25 22:23,98,2020/4/19 11:28,57
3239,PID3238,2021/1/23 9:45,9,2020/10/13 6:50,60
3240,PID3239,2022/6/2 19:11,84,2020/3/31 15:52,55
3241,PID3240,2020/9/3 21:29,90,2020/9/20 8:01,8
3242,PID3241,2021/1/24 21:07,47,2021/7/25 19:36,1
3243,PID3242,2022/6/4 3:09,89,2021/6/3 23:01,2
3244,PID3243,2022/11/11 21:58,93,2020/8/8 12:17,48
3245,PID3244,2022/1/5 14:02,18,2023/3/25 22:06,64
3246,PID3245,2021/6/18 15:18,59,2020/11/7 1:01,67
3247,PID3246,2023/1/10 21:46,30,2022/8/12 15:39,28
3248,PID3247,2021/3/13 5:06,74,2023/1/24 3:15,19
3249,PID3248,2021/10/26 5:40,49,2022/10/11 7:17,20
3250,PID3249,2022/8/21 9:42,57,2021/2/23 0:03,30
3251,PID3250,2023/11/21 10:24,2,2021/7/7 4:07,79
3252,PID3251,2021/11/1 8:21,26,2021/11/16 8:11,43
3253,PID3252,2021/11/13 15:00,26,2021/11/13 20:03,24
3254,PID3253,2022/12/15 21:16,98,2023/12/16 15:56,82
3255,PID3254,2023/10/12 7:44,49,2023/8/19 15:50,68
3256,PID3255,2020/9/22 12:53,96,2022/4/20 11:16,22
3257,PID3256,2022/5/6 15:09,46,2023/7/29 19:17,100
3258,PID3257,2021/10/2 10:41,53,2021/8/13 3:42,27
3259,PID3258,2020/3/27 2:16,17,2021/12/3 10:12,85
3260,PID3259,2020/6/25 22:24,67,2021/1/28 22:35,67
3261,PID3260,2022/8/15 12:05,53,2020/8/1 14:40,16
3262,PID3261,2021/7/18 8:12,58,2023/7/7 18:35,76
3263,PID3262,2020/2/23 6:05,61,2020/8/20 16:39,31
3264,PID3263,2023/8/16 22:30,16,2022/11/4 10:47,9
3265,PID3264,2021/7/10 7:39,84,2022/8/28 19:40,78
3266,PID3265,2021/4/15 18:34,17,2022/3/21 19:40,19
3267,PID3266,2020/10/16 9:57,9,2022/11/18 14:53,72
3268,PID3267,2021/7/6 20:16,85,2023/4/20 18:56,55
3269,PID3268,2023/6/20 6:46,74,2021/5/20 11:48,28
3270,PID3269,2021/12/24 11:02,39,2023/7/31 18:29,78
3271,PID3270,2021/1/11 17:57,87,2020/2/14 13:38,54
3272,PID3271,2022/7/31 17:54,85,2021/12/21 8:56,25
3273,PID3272,2022/5/27 15:25,92,2020/12/26 16:23,15
3274,PID3273,2021/4/27 15:35,30,2020/9/12 12:07,66
3275,PID3274,2021/8/31 14:58,66,2023/2/24 15:41,30
3276,PID3275,2020/5/7 12:48,86,2022/2/21 2:28,11
3277,PID3276,2023/8/10 21:34,3,2020/10/29 20:21,82
3278,PID3277,2021/6/10 9:13,7,2022/11/7 2:19,10
3279,PID3278,2022/11/27 4:22,17,2020/1/22 15:29,66
3280,PID3279,2021/8/10 11:00,77,2022/4/3 21:29,25
3281,PID3280,2020/10/1 22:09,73,2023/11/5 1:36,67
3282,PID3281,2022/9/4 14:58,52,2022/3/27 22:55,78
3283,PID3282,2023/1/4 11:27,43,2022/9/30 11:02,73
3284,PID3283,2020/10/25 6:37,74,2022/5/1 8:06,88
3285,PID3284,2021/11/7 16:53,30,2021/7/22 1:44,55
3286,PID3285,2023/10/26 1:09,64,2021/5/22 16:35,52
3287,PID3286,2020/6/5 2:56,59,2022/12/22 8:29,79
3288,PID3287,2023/8/31 5:54,16,2023/8/29 12:18,89
3289,PID3288,2022/4/25 0:34,11,2023/11/26 13:20,53
3290,PID3289,2021/2/3 13:08,22,2022/9/17 19:50,80
3291,PID3290,2021/7/22 17:41,54,2021/5/7 17:39,66
3292,PID3291,2023/3/23 13:33,23,2023/4/11 6:29,60
3293,PID3292,2020/8/2 22:33,73,2021/10/9 13:05,30
3294,PID3293,2020/3/3 19:18,41,2022/7/16 3:08,84
3295,PID3294,2023/7/24 9:30,3,2023/6/26 12:50,60
3296,PID3295,2020/6/29 7:49,74,2023/4/4 16:44,100
3297,PID3296,2023/5/17 9:02,49,2023/11/23 10:28,73
3298,PID3297,2023/9/18 9:16,32,2021/3/18 0:56,72
3299,PID3298,2020/8/20 15:13,97,2022/9/17 10:29,18
3300,PID3299,2023/2/10 5:43,28,2022/11/4 20:22,41
3301,PID3300,2023/4/24 12:18,81,2022/6/13 21:43,86
3302,PID3301,2023/7/26 16:38,30,2021/12/28 8:07,6
3303,PID3302,2023/11/8 2:47,89,2020/5/2 13:14,48
3304,PID3303,2020/3/20 19:29,20,2023/2/10 5:08,25
3305,PID3304,2020/10/5 8:04,96,2020/10/20 22:44,30
3306,PID3305,2021/12/7 3:43,96,2020/11/10 1:39,95
3307,PID3306,2022/7/1 6:41,13,2020/8/20 13:34,98
3308,PID3307,2020/8/21 11:48,71,2023/12/21 21:35,58
3309,PID3308,2023/10/20 12:13,24,2022/8/14 6:58,12
3310,PID3309,2022/2/2 11:50,88,2020/7/31 4:37,85
3311,PID3310,2020/11/29 12:30,14,2023/9/24 3:54,21
3312,PID3311,2021/3/7 21:26,38,2021/5/23 11:53,71
3313,PID3312,2020/4/6 6:22,28,2022/11/27 13:06,20
3314,PID3313,2023/8/1 5:17,44,2023/7/30 8:25,34
3315,PID3314,2022/6/18 16:09,1,2020/10/22 2:49,20
3316,PID3315,2020/8/5 11:37,36,2020/3/24 0:06,50
3317,PID3316,2021/5/12 17:39,15,2023/12/10 2:48,91
3318,PID3317,2021/11/1 10:33,77,2022/3/15 20:22,68
3319,PID3318,2023/8/25 3:31,70,2020/9/26 21:05,9
3320,PID3319,2021/3/3 13:24,4,2021/6/7 6:27,51
3321,PID3320,2020/3/24 7:04,3,2023/11/2 2:09,49
3322,PID3321,2021/10/27 6:47,39,2021/6/24 19:29,38
3323,PID3322,2023/11/10 16:32,31,2023/10/22 11:49,89
3324,PID3323,2022/2/3 12:33,40,2020/8/2 0:16,37
3325,PID3324,2023/4/2 4:40,20,2022/3/21 2:01,81
3326,PID3325,2022/3/24 0:52,99,2020/3/24 18:13,23
3327,PID3326,2021/8/9 17:34,89,2022/12/13 22:50,49
3328,PID3327,2021/3/15 6:01,53,2021/7/20 6:37,55
3329,PID3328,2023/3/28 21:48,73,2020/3/25 23:16,52
3330,PID3329,2023/8/31 2:48,7,2021/7/2 21:57,35
3331,PID3330,2023/12/18 19:15,71,2020/9/8 2:21,19
3332,PID3331,2020/8/21 9:37,47,2022/3/12 13:22,7
3333,PID3332,2020/2/3 11:31,47,2020/11/19 23:11,26
3334,PID3333,2021/11/16 11:53,21,2022/5/2 16:36,33
3335,PID3334,2021/12/6 14:40,95,2021/1/25 21:24,77
3336,PID3335,2023/12/13 8:58,84,2023/2/3 3:22,18
3337,PID3336,2020/4/8 18:15,85,2023/1/16 11:27,83
3338,PID3337,2022/4/19 20:29,82,2021/2/2 7:55,20
3339,PID3338,2023/11/14 21:07,36,2023/5/20 0:51,53
3340,PID3339,2022/8/16 6:56,77,2021/6/24 22:01,99
3341,PID3340,2021/5/31 11:18,80,2021/2/24 7:02,56
3342,PID3341,2022/7/20 22:14,83,2022/7/16 0:08,30
3343,PID3342,2022/12/12 9:43,89,2022/1/28 3:50,16
3344,PID3343,2021/3/17 20:53,43,2022/3/11 14:32,6
3345,PID3344,2020/4/24 1:52,29,2021/5/12 3:15,92
3346,PID3345,2021/5/25 3:14,95,2023/4/24 0:40,30
3347,PID3346,2023/7/29 17:10,71,2023/12/2 16:39,23
3348,PID3347,2023/11/3 6:47,85,2021/11/9 12:29,35
3349,PID3348,2022/1/19 4:37,25,2020/4/21 21:33,17
3350,PID3349,2022/8/11 19:50,82,2021/9/26 8:00,35
3351,PID3350,2020/2/3 9:02,11,2021/10/31 15:07,19
3352,PID3351,2021/11/27 1:30,92,2022/10/16 12:29,68
3353,PID3352,2021/2/26 21:53,12,2023/4/24 14:04,98
3354,PID3353,2021/12/18 4:38,33,2021/3/18 12:37,26
3355,PID3354,2020/1/1 1:55,85,2021/3/11 21:12,99
3356,PID3355,2023/2/16 0:16,55,2021/7/6 13:31,64
3357,PID3356,2021/12/12 4:37,18,2021/8/1 15:06,93
3358,PID3357,2021/6/21 3:19,68,2020/10/24 12:51,94
3359,PID3358,2023/2/3 10:33,36,2021/10/13 15:20,25
3360,PID3359,2021/4/10 16:45,3,2020/12/3 22:50,16
3361,PID3360,2020/8/1 5:47,31,2020/6/30 13:52,58
3362,PID3361,2020/2/18 6:37,95,2022/11/27 2:40,43
3363,PID3362,2020/6/20 16:37,53,2021/4/29 6:27,13
3364,PID3363,2021/6/15 0:15,80,2020/3/12 8:57,18
3365,PID3364,2020/10/16 5:42,29,2021/12/27 14:07,59
3366,PID3365,2021/10/9 13:26,4,2022/10/22 15:15,78
3367,PID3366,2021/5/3 3:26,7,2023/10/29 4:45,6
3368,PID3367,2021/3/27 11:59,66,2023/7/11 1:41,84
3369,PID3368,2022/8/7 2:40,22,2022/7/5 13:22,28
3370,PID3369,2022/11/14 1:19,2,2020/10/26 19:51,77
3371,PID3370,2022/7/1 6:49,50,2022/1/4 22:54,73
3372,PID3371,2021/12/9 18:45,99,2022/9/1 17:26,23
3373,PID3372,2022/9/17 10:54,64,2022/8/10 21:58,94
3374,PID3373,2020/6/20 0:41,17,2023/3/18 13:06,59
3375,PID3374,2022/3/28 23:38,67,2022/10/16 14:51,65
3376,PID3375,2023/6/4 1:53,18,2021/5/2 6:33,46
3377,PID3376,2023/12/3 15:24,55,2023/4/10 9:53,40
3378,PID3377,2023/8/30 11:48,48,2023/3/1 1:40,68
3379,PID3378,2023/12/28 6:20,98,2020/4/13 7:52,4
3380,PID3379,2022/8/28 4:10,8,2023/4/5 2:40,16
3381,PID3380,2021/9/22 7:02,15,2020/2/14 1:00,13
3382,PID3381,2023/10/1 9:50,58,2023/11/8 18:22,19
3383,PID3382,2023/7/14 5:49,72,2022/3/24 6:19,40
3384,PID3383,2021/8/15 4:38,58,2022/12/21 22:28,95
3385,PID3384,2023/1/27 7:43,67,2022/10/2 5:45,96
3386,PID3385,2022/8/3 11:45,76,2023/6/23 22:39,54
3387,PID3386,2022/3/22 22:42,48,2022/10/30 14:05,28
3388,PID3387,2020/10/11 22:44,10,2021/6/6 21:26,24
3389,PID3388,2020/6/22 18:52,91,2023/5/17 15:59,1
3390,PID3389,2021/6/19 6:57,11,2022/5/31 22:27,3
3391,PID3390,2020/6/7 1:31,9,2022/4/10 4:52,75
3392,PID3391,2021/6/23 7:51,27,2022/1/15 1:43,97
3393,PID3392,2020/2/9 11:48,40,2022/1/6 18:57,66
3394,PID3393,2020/1/17 11:04,89,2020/2/17 16:47,79
3395,PID3394,2022/1/27 11:29,92,2021/4/30 15:02,32
3396,PID3395,2020/2/12 0:08,2,2023/2/19 17:17,70
3397,PID3396,2020/8/7 15:20,64,2022/2/6 7:23,69
3398,PID3397,2023/9/3 21:22,63,2021/9/11 13:25,93
3399,PID3398,2023/7/7 12:18,11,2023/8/28 6:31,62
3400,PID3399,2023/6/2 9:20,93,2022/9/30 23:51,13
3401,PID3400,2022/6/10 17:14,15,2023/12/18 21:11,6
3402,PID3401,2022/4/10 12:40,88,2022/7/14 17:43,53
3403,PID3402,2023/9/9 10:44,93,2022/2/9 22:38,85
3404,PID3403,2023/3/11 1:10,2,2020/2/3 20:56,62
3405,PID3404,2022/11/27 1:08,56,2023/9/23 21:18,68
3406,PID3405,2023/4/17 14:34,54,2021/1/18 8:47,11
3407,PID3406,2020/5/31 1:29,20,2023/3/16 7:40,29
3408,PID3407,2021/8/24 1:43,38,2021/2/5 15:17,54
3409,PID3408,2022/5/14 7:53,20,2020/4/25 20:07,56
3410,PID3409,2020/5/18 16:29,59,2020/1/6 17:59,12
3411,PID3410,2022/5/29 20:44,89,2021/8/10 8:36,66
3412,PID3411,2023/8/10 20:26,20,2022/10/20 22:14,18
3413,PID3412,2022/8/17 8:04,62,2021/11/11 14:37,4
3414,PID3413,2021/5/26 6:56,42,2022/5/25 23:27,99
3415,PID3414,2022/6/22 21:17,53,2020/7/5 12:57,36
3416,PID3415,2020/1/31 18:27,25,2023/10/11 20:15,46
3417,PID3416,2022/11/22 3:44,94,2022/12/29 20:29,28
3418,PID3417,2021/11/17 2:59,59,2023/5/7 5:38,42
3419,PID3418,2023/11/22 4:53,12,2023/3/8 0:18,23
3420,PID3419,2023/10/6 11:54,37,2022/10/15 9:22,5
3421,PID3420,2021/2/15 12:27,19,2022/5/3 23:31,26
3422,PID3421,2023/2/27 12:53,18,2021/7/7 5:58,71
3423,PID3422,2021/2/2 21:16,4,2021/9/28 22:53,9
3424,PID3423,2020/1/18 11:25,90,2021/9/25 11:05,78
3425,PID3424,2021/12/1 17:25,33,2021/12/8 9:54,66
3426,PID3425,2020/1/26 20:16,98,2022/11/19 15:02,94
3427,PID3426,2023/6/19 20:23,37,2021/4/10 19:19,100
3428,PID3427,2023/10/13 1:25,40,2021/4/29 22:13,2
3429,PID3428,2020/3/2 21:34,91,2022/1/6 2:41,30
3430,PID3429,2022/3/3 14:47,1,2022/12/9 9:39,16
3431,PID3430,2021/5/9 16:53,90,2021/3/30 15:13,50
3432,PID3431,2023/4/21 12:39,85,2021/1/30 1:23,59
3433,PID3432,2022/3/17 8:27,42,2020/4/21 18:50,61
3434,PID3433,2021/9/18 16:09,82,2023/7/4 21:05,4
3435,PID3434,2020/11/28 9:11,57,2022/5/25 18:41,19
3436,PID3435,2021/4/27 21:36,33,2023/9/28 5:02,5
3437,PID3436,2020/4/18 3:45,82,2022/11/9 13:53,55
3438,PID3437,2023/5/5 21:29,68,2022/9/21 18:59,2
3439,PID3438,2023/12/24 5:35,59,2021/4/21 8:26,12
3440,PID3439,2023/10/17 0:31,30,2023/8/21 22:22,5
3441,PID3440,2021/4/19 15:11,12,2021/6/7 13:49,29
3442,PID3441,2021/5/11 2:07,44,2023/9/5 2:41,85
3443,PID3442,2022/1/8 2:33,18,2022/12/6 12:37,64
3444,PID3443,2021/4/5 15:47,81,2023/7/25 1:33,28
3445,PID3444,2021/10/23 3:03,4,2022/4/12 13:53,73
3446,PID3445,2021/3/21 16:40,30,2023/1/7 10:54,87
3447,PID3446,2021/11/15 18:43,89,2022/2/17 12:47,42
3448,PID3447,2023/3/29 6:20,37,2020/5/26 11:58,48
3449,PID3448,2020/1/22 23:01,98,2021/5/4 18:24,24
3450,PID3449,2023/4/20 4:49,99,2020/10/20 22:45,93
3451,PID3450,2021/11/8 16:46,7,2023/3/6 8:45,100
3452,PID3451,2021/5/8 4:28,58,2022/3/28 18:50,71
3453,PID3452,2022/12/8 18:36,47,2022/11/24 16:14,93
3454,PID3453,2022/3/1 21:28,27,2023/8/1 23:56,51
3455,PID3454,2020/6/22 12:53,50,2023/2/14 7:57,56
3456,PID3455,2022/4/5 9:40,17,2022/10/12 0:53,82
3457,PID3456,2023/12/14 21:47,100,2020/1/31 12:40,89
3458,PID3457,2020/11/9 0:32,71,2023/6/26 2:51,88
3459,PID3458,2020/6/18 4:23,52,2023/10/29 10:07,25
3460,PID3459,2022/2/16 13:52,72,2021/1/26 10:43,96
3461,PID3460,2020/8/21 1:25,35,2023/3/14 19:15,90
3462,PID3461,2023/11/15 8:25,10,2023/6/11 14:51,91
3463,PID3462,2022/4/7 16:33,94,2021/12/5 6:38,69
3464,PID3463,2020/12/27 14:48,62,2022/7/18 20:59,82
3465,PID3464,2023/11/23 9:11,89,2022/4/29 1:29,35
3466,PID3465,2023/3/14 18:48,13,2022/11/29 0:17,56
3467,PID3466,2020/10/29 7:42,6,2021/11/3 10:45,80
3468,PID3467,2020/9/13 22:52,28,2020/3/25 6:08,54
3469,PID3468,2022/3/16 3:53,91,2023/1/4 15:06,4
3470,PID3469,2023/8/9 7:27,41,2023/2/9 15:40,82
